house_id,ukut_id,ИТП,Дата введения,Марка,система,точка расположения,номер прибора,Дата поверки,Дата очередной поверки,Повторный ввод,Год поверки,arshin,vri_id,org_title,mit_number,mit_title,mit_notation,mi_modification,mi_number,verification_date,valid_date,result_docnum,applicability,sticker_num
sverdlova-13,sverdlova-13-itp1,ИТП-1,13/07/2015,Zenner-25,гвс,Т-4,1002004,,23/11/2028,до 09.09.2025,замена 2023,9,,,,,,,,,,,,
sverdlova-14,sverdlova-14-itp1,ИТП-1,22/12/2010,КАРАТ-2001-01,отопление,теплорегистратор,05300808,,17/02/2027,до 15.09.2025,поверка 2023,1,1-226519150,"ФБУ ""УРАЛТЕСТ""",30485-05,Теплорегистраторы,КАРАТ,2001-01,05300808,17.02.2023,16.02.2027,С-СЕ/17-02-2023/226519150,true,
sverdlova-14,sverdlova-14-itp1,ИТП-1,22/12/2010,МФ-20,отопление,Т-1,201001762,,23/06/2026,до 15.09.2025,поверка 2022,2,,,,,,,,,,,,
sverdlova-14,sverdlova-14-itp1,ИТП-1,22/12/2010,МФ-20,отопление,Т-2,201032999,,28/06/2026,до 15.09.2025,поверка 2022,0,,,,,,,,,,,,
sverdlova-14,sverdlova-14-itp1,ИТП-1,22/12/2010,КТПТР-01-60,отопление,термопары,7100/7100А,,31/05/2026,до 15.09.2025,поверка 2022,2,,,,,,,,,,,,
sverdlova-14,sverdlova-14-itp1,ИТП-1,22/12/2010,ВСТ-20,гвс,Т-3,40142912,,10/02/2025,до 15.09.2025,замена 2021,1,1-61085553,Индивидуальный предприниматель Дьяченко Алексей Олегович,55359-13,Счетчики воды крыльчатые,Тайпит,ХЛ15,40142912,01.05.2021,30.04.2027,С-ГШИ/01-05-2021/61085553,true,
sverdlova-14,sverdlova-14-itp1,ИТП-1,22/12/2010,ВСТ-15,гвс,Т-4,248007330,,20/02/2030,до 15.09.2025,замена 2024,3,,,,,,,,,,,,
sverdlova-14,sverdlova-14-itp1,ИТП-1,22/12/2010,КТПТР-06-35,гвс,термопары,1568/1568А,,31/05/2026,до 15.09.2025,поверка 2022,5,,,,,,,,,,,,
sverdlova-16,sverdlova-16-itp1,ИТП-1,16/10/2012,КАРАТ-2001-01,отопление,теплорегистратор,22210612,,01/07/2028,до 15.09.2025,поверка 2024,2,,,,,,,,,,,,
sverdlova-16,sverdlova-16-itp1,ИТП-1,16/10/2012,МФ 5.2.1-Б-25,отопление,Т-1,025590510,,26/06/2027,до 15.09.2025,поверка 2023,1,1-257200339,"ФБУ ""УРАЛТЕСТ""",31001-08,Преобразователи расхода электромагнитные,МастерФлоу,исп. МФ-5.2-Б-25,025590510,26.06.2023,25.06.2027,С-СЕ/26-06-2023/257200339,true,
sverdlova-16,sverdlova-16-itp1,ИТП-1,16/10/2012,МФ 5.2.1-Б-25,отопление,Т-2,025579110,,31/07/2028,до 15.09.2025,поверка 2024,1,1-359948060,"ООО ПП ""ТЕХНОЛОГИЯ""",31001-08,Преобразователи расхода электромагнитные,МастерФлоу,МФ-5.2-Б-25,025579110,01.08.2024,31.07.2028,С-БУТ/01-08-2024/359948060,true,
sverdlova-16,sverdlova-16-itp1,ИТП-1,16/10/2012,КТСП-Н-60,отопление,термопары,12685г/12685х,,24/06/2028,до 15.09.2025,поверка 2024,0,,,,,,,,,,,,
sverdlova-16,sverdlova-16-itp1,ИТП-1,16/10/2012,МФ 2.2.1-Б-20,гвс,Т-3,020005478,,14/07/2028,до 15.09.2025,поверка 2024,1,1-354555257,"ООО ПП ""ТЕХНОЛОГИЯ""",31001-08,Преобразователи расхода электромагнитные,МастерФлоу,МФ-2.2.1-Б-20,020005478,15.07.2024,14.07.2028,С-БУТ/15-07-2024/354555257,true,
sverdlova-16,sverdlova-16-itp1,ИТП-1,16/10/2012,МФ 2.2.1-Б-20,гвс,Т-4,020005288,,14/07/2028,до 15.09.2025,поверка 2024,1,1-354555322,"ООО ПП ""ТЕХНОЛОГИЯ""",31001-08,Преобразователи расхода электромагнитные,МастерФлоу,МФ-2.2.1-Б-20,020005288,15.07.2024,14.07.2028,С-БУТ/15-07-2024/354555322,true,
sverdlova-16,sverdlova-16-itp1,ИТП-1,16/10/2012,КТПТР-06-45,гвс,термопары,191/191А,,23/06/2028,до 15.09.2025,поверка 2024,3,,,,,,,,,,,,
sverdlova-17,sverdlova-17-itp1,ИТП-1,15/09/2009,КАРАТ-2001-01,отопление,теплорегистратор,10310309,,08/06/2026,6/8/26,поверка 2023,3,,,,,,,,,,,,
sverdlova-17,sverdlova-17-itp1,ИТП-1,15/09/2009,ПРЭМ-Д-20,отопление,Т-1,205647,,15/07/2029,6/8/26,поверка 2025,1,1-449184543,ООО «ТЕСТПРОМ»,17858-06,Преобразователи расхода электромагнитные,ПРЭМ,ПРЭМ 20,205647,16.07.2025,15.07.2029,С-ДШЮ/16-07-2025/449184543,true,
sverdlova-17,sverdlova-17-itp1,ИТП-1,15/09/2009,ПРЭМ-Д-20,отопление,Т-2,206662,,15/07/2029,6/8/26,поверка 2025,1,1-449184542,ООО «ТЕСТПРОМ»,17858-06,Преобразователи расхода электромагнитные,ПРЭМ,ПРЭМ 20,206662,16.07.2025,15.07.2029,С-ДШЮ/16-07-2025/449184542,true,
sverdlova-17,sverdlova-17-itp1,ИТП-1,15/09/2009,КТСП-Н-45,отопление,термопары,2855г/2855х,,15/07/2029,6/8/26,поверка 2025,1,1-449184541,ООО «ТЕСТПРОМ»,38878-08,Комплекты термометров сопротивления,КТСП-Н,КТСП-Н,2855г/2855х,16.07.2025,15.07.2029,С-ДШЮ/16-07-2025/449184541,true,
sverdlova-17,sverdlova-17-itp1,ИТП-1,15/09/2009,ETWI-20,гвс,Т-3,2443301,,25/07/2026,6/8/26,поверка 2025,2,,,,,,,,,,,,
sverdlova-17,sverdlova-17-itp1,ИТП-1,15/09/2009,ВСТ-15,гвс,Т-4,231028054,,27/11/2029,6/8/26,замена 2023,1,1-297394779,"АО ""ТЕПЛОВОДОМЕР""",51794-12,Счетчики холодной и горячей воды,"ВСХ, ВСХд, ВСГ, ВСГд, ВСТ",ВСТ-15,231028054,27.11.2023,26.11.2029,С-БХТ/27-11-2023/297394779,true,
sverdlova-17,sverdlova-17-itp1,ИТП-1,15/09/2009,КТСП-Н-45,гвс,термопары,6868г/6868х,,15/07/2029,6/8/26,поверка 2025,1,1-449184540,ООО «ТЕСТПРОМ»,38878-08,Комплекты термометров сопротивления,КТСП-Н,КТСП-Н,6868г/6868х,16.07.2025,15.07.2029,С-ДШЮ/16-07-2025/449184540,true,
sverdlova-18,sverdlova-18-itp1,ИТП-1,13/07/2015,ВСТН-25,гвс,Т-3,40302222,,14/04/2031,до 14.04.2031,поверка 2025,1,1-426863363,"ФБУ ""УРАЛТЕСТ""",61402-15,Счетчики воды крыльчатые,"ВСХН, ВСХНд, ВСГН, ВСГНд, ВСТН",ВСТН,40302222,15.04.2025,14.04.2029,С-СЕ/15-04-2025/426863363,true,
sverdlova-19,sverdlova-19-itp1,ИТП-1,22/12/2010,КАРАТ-2001-01,отопление,теплорегистратор,06941008,,27/05/2026,до 15.09.2025,поверка 2022,1,1-159157825,ООО «Метроконтроль»,30485-05,Теплорегистраторы,КАРАТ,КАРАТ мод.2001-01,06941008,27.05.2022,26.05.2026,С-ДШТ/27-05-2022/159157825,true,
sverdlova-19,sverdlova-19-itp1,ИТП-1,22/12/2010,МФ-20,отопление,Т-1,020003028,,13/07/2026,до 15.09.2025,поверка 2022,1,1-170621183,ООО «Метроконтроль»,31001-08,Преобразователи расхода электромагнитные,МастерФлоу,МФ-2.21-Б-20,020003028,13.07.2022,12.07.2026,С-ДШТ/13-07-2022/170621183,true,
sverdlova-19,sverdlova-19-itp1,ИТП-1,22/12/2010,МФ-20,отопление,Т-2,201032998,,23/06/2026,до 15.09.2025,поверка 2022,1,1-165541245,ООО «Метроконтроль»,31001-12,Преобразователи расхода электромагнитные,МастерФлоу,МФ-2.2.1-Б-20,201032998,23.06.2022,22.06.2026,С-ДШТ/23-06-2022/165541245,true,
sverdlova-19,sverdlova-19-itp1,ИТП-1,22/12/2010,КТПТР-01-60,отопление,термопары,12424/12424А,,31/05/2026,до 15.09.2025,поверка 2022,1,1-159749277,ООО «Метроконтроль»,14638-05,Комплекты термометров (термопреобразователей) платиновых технических разностных,КТПТР,КТПТР-01,12424/12424А,31.05.2022,30.05.2026,С-ДШТ/31-05-2022/159749277,true,
sverdlova-19,sverdlova-19-itp1,ИТП-1,22/12/2010,ETW-I-N-20,гвс,Т-3,0610575,,10/06/2025,до 15.09.2025,замена 2021,1,1-43088750,"ООО ""МИНОЛЬ ЭНЕРГОСБЕРЕЖЕНИЕ""",48241-11,Счетчики холодной и горячей воды крыльчатые одноструйные,ET,ETW-N-АМ,0610575,02.02.2021,01.02.2025,С-ВХХ/02-02-2021/43088750,true,
sverdlova-19,sverdlova-19-itp1,ИТП-1,22/12/2010,ETW-I-N-15,гвс,Т-4,40328533,,12/07/2027,до 15.09.2025,замена 2022,1,1-179024244,"ООО ""МЕТРОСТАНДАРТ""",61496-15,Теплосчетчики,Теплоучет-1,Теплоучёт-1,40328533,08.08.2022,07.08.2027,С-ДУГ/08-08-2022/179024244,true,
sverdlova-19,sverdlova-19-itp1,ИТП-1,22/12/2010,КТПТР-06-35,гвс,термопары,3480/3480А,,31/05/2026,до 15.09.2025,поверка 2022,1,1-159749274,ООО «Метроконтроль»,46156-10,Комплекты термометров сопротивления из платины технических разностных,"КТПТР-01, КТПТР-03, КТПТР-06, КТПТР-07, КТПТР-08",КТПТР-06,3480/3480А,31.05.2022,30.05.2026,С-ДШТ/31-05-2022/159749274,true,
tahovskaya-4,tahovskaya-4-itp1,ИТП-1,16/12/2013,КАРАТ-307,отопление,теплорегистратор,10500512,,30/09/2028,до 15.09.2025,поверка 2024,2,,,,,,,,,,,,
tahovskaya-4,tahovskaya-4-itp1,ИТП-1,16/12/2013,ЭРСВ-420Л-40,отопление,Т-1,2002033,,22/09/2028,до 15.09.2025,поверка 2024,10,,,,,,,,,,,,
tahovskaya-4,tahovskaya-4-itp1,ИТП-1,16/12/2013,ЭРСВ-420Л-40,отопление,Т-2,1047021,,04/09/2028,до 15.09.2025,поверка 2024,5,,,,,,,,,,,,
tahovskaya-4,tahovskaya-4-itp1,ИТП-1,16/12/2013,КТСП-Н-80,отопление,термопары,26247г/26247х,,29/08/2028,до 15.09.2025,поверка 2024,1,1-366582402,"ООО ПП ""ТЕХНОЛОГИЯ""",38878-12,Комплекты термопреобразователей сопротивления,КТСП-Н,КТСП-Н,26247Г/26247Х,30.08.2024,29.08.2028,С-БУТ/30-08-2024/366582402,true,
tahovskaya-4,tahovskaya-4-itp1,ИТП-1,16/12/2013,ЭРСВ-420Л-25,гвс,Т-3,1149037,,10/09/2028,до 15.09.2025,поверка 2024,3,,,,,,,,,,,,
tahovskaya-4,tahovskaya-4-itp1,ИТП-1,16/12/2013,ЭРСВ-420Л-20,гвс,Т-4,1156864,,10/09/2028,до 15.09.2025,поверка 2024,2,,,,,,,,,,,,
tahovskaya-4,tahovskaya-4-itp1,ИТП-1,16/12/2013,КТПТР-06-45,гвс,термопары,4184/4184А,,29/08/2028,до 15.09.2025,поверка 2024,4,,,,,,,,,,,,
tahovskaya-5,tahovskaya-5-itp1,ИТП-1,15/12/2009,КАРАТ-2001-01,отопление,теплорегистратор,09780309,,29/07/2025,до15.09.2025,поверка 2021,1,1-82644183,ООО «Метроконтроль»,30485-05,Теплорегистраторы,КАРАТ,КАРАТ мод.2001-01,09780309,29.07.2021,28.07.2025,С-ДШТ/29-07-2021/82644183,true,
tahovskaya-5,tahovskaya-5-itp1,ИТП-1,15/12/2009,ПРЭМ-Д-40,отопление,Т-1,233158,,26/08/2025,до15.09.2025,поверка 2021,12,,,,,,,,,,,,
tahovskaya-5,tahovskaya-5-itp1,ИТП-1,15/12/2009,ПРЭМ-Д-40,отопление,Т-2,232373,,26/08/2025,до15.09.2025,поверка 2021,7,,,,,,,,,,,,
tahovskaya-5,tahovskaya-5-itp1,ИТП-1,15/12/2009,КТПТР-01-60,отопление,термопары,3947/3947а,,29/08/2028,до15.09.2025,поверка 2024,4,,,,,,,,,,,,
tahovskaya-5,tahovskaya-5-itp1,ИТП-1,15/12/2009,ПРЭМ-32,гвс,Т-3,656191,,03/09/2028,до15.09.2025,поверка 2024,3,,,,,,,,,,,,
tahovskaya-5,tahovskaya-5-itp1,ИТП-1,15/12/2009,MTWI-25,гвс,Т-4,09509464,,23/08/2025,до15.09.2025,поверка 2021,0,,,,,,,,,,,,
tahovskaya-5,tahovskaya-5-itp1,ИТП-1,15/12/2009,КТПТР-01-100,гвс,термопары,7043/7043а,,03/08/2025,до15.09.2025,поверка 2021,1,1-83759086,ООО «Метроконтроль»,14638-05,Комплекты термометров (термопреобразователей) платиновых технических разностных,КТПТР,КТПТР-01,7043/7043А,03.08.2021,02.08.2025,С-ДШТ/03-08-2021/83759086,true,
tahovskaya-6,tahovskaya-6-itp1,ИТП-1,12/07/2013,КАРАТ-307,отопление,теплорегистратор,05230112,,02/06/2025,до 15.09.2025,поверка 2021,1,1-67581948,ООО «Метроконтроль»,45543-10,Вычислители,ЭЛЬФ и КАРАТ-307,КАРАТ-307,05230112,02.06.2021,01.06.2025,С-ДШТ/02-06-2021/67581948,true,
tahovskaya-6,tahovskaya-6-itp1,ИТП-1,12/07/2013,ЭРСВ-420Л-32,отопление,Т-1,1300871,,15/06/2025,до 15.09.2025,поверка 2021,2,,,,,,,,,,,,
tahovskaya-6,tahovskaya-6-itp1,ИТП-1,12/07/2013,ЭРСВ-420Л-32,отопление,Т-2,1300996,,15/06/2025,до 15.09.2025,поверка 2021,3,,,,,,,,,,,,
tahovskaya-6,tahovskaya-6-itp1,ИТП-1,12/07/2013,КТСП-Н-80,отопление,термопары,26237г/26237х,,29/08/2028,до 15.09.2025,поверка 2024,1,1-366582399,"ООО ПП ""ТЕХНОЛОГИЯ""",38878-12,Комплекты термопреобразователей сопротивления,КТСП-Н,КТСП-Н,26237Г/26237Х,30.08.2024,29.08.2028,С-БУТ/30-08-2024/366582399,true,
tahovskaya-6,tahovskaya-6-itp1,ИТП-1,12/07/2013,ЭРСВ-420Л-25,гвс,Т-3,1220134,,10/09/2028,до 15.09.2025,поверка 2024,1,1-369835935,"ООО ПП ""ТЕХНОЛОГИЯ""",20293-10,Расходомеры-счетчики электромагнитные,ВЗЛЕТ ЭР,ЭРСВ-420Л 25,1220134,11.09.2024,10.09.2028,С-БУТ/11-09-2024/369835935,true,
tahovskaya-6,tahovskaya-6-itp1,ИТП-1,12/07/2013,ЭРСВ-420Л-20,гвс,Т-4,1236984,,15/06/2025,до 15.09.2025,поверка 2021,1,1-70823662,ООО «Метроконтроль»,20293-10,Расходомеры-счетчики электромагнитные,ВЗЛЕТ ЭР,ЭРСВ-440Л,1236984,15.06.2021,14.06.2025,С-ДШТ/15-06-2021/70823662,true,
tahovskaya-6,tahovskaya-6-itp1,ИТП-1,12/07/2013,КТПТР-06-45,гвс,термопары,153/153А,,01/06/2025,до 15.09.2025,поверка 2021,2,,,,,,,,,,,,
tahovskaya-7,tahovskaya-7-itp1,ИТП-1,19/11/2009,КАРАТ-2001-01,отопление,теплорегистратор,11120409,,28/05/2026,до 15.09.2025,поверка 2022,1,1-171002949,"ФБУ ""САРАТОВСКИЙ ЦСМ ИМ. Б.А. ДУБОВИКОВА""",28228-10,Анализаторы точек росы интерференционные,КОНГ-Прима-10,Нет модификации,11120409,13.07.2022,12.07.2023,С-ВУ/13-07-2022/171002949,true,
tahovskaya-7,tahovskaya-7-itp1,ИТП-1,19/11/2009,ПРЭМ-Д-40,отопление,Т-1,239312,,26/08/2025,до 15.09.2025,поверка 2021,10,,,,,,,,,,,,
tahovskaya-7,tahovskaya-7-itp1,ИТП-1,19/11/2009,ПРЭМ-Д-40,отопление,Т-2,239278,,26/08/2025,до 15.09.2025,поверка 2021,9,,,,,,,,,,,,
tahovskaya-7,tahovskaya-7-itp1,ИТП-1,19/11/2009,КТПТР-01-80,отопление,термопары,7291А/7291,,03/08/2025,до 15.09.2025,поверка 2021,0,,,,,,,,,,,,
tahovskaya-7,tahovskaya-7-itp1,ИТП-1,19/11/2009,МФ 2.2.1-Б-32,гвс,Т-3,201023771,,26/08/2025,до 15.09.2025,поверка 2021,1,1-89241448,ООО «Метроконтроль»,31001-12,Преобразователи расхода электромагнитные,МастерФлоу,МФ-2.2.1-Б-32,201023771,26.08.2021,25.08.2025,С-ДШТ/26-08-2021/89241448,true,
tahovskaya-7,tahovskaya-7-itp1,ИТП-1,19/11/2009,МФ 5.2.1-Б-15,гвс,Т-4,201026462,,26/08/2025,до 15.09.2025,поверка 2021,1,1-89241449,ООО «Метроконтроль»,31001-12,Преобразователи расхода электромагнитные,МастерФлоу,МФ-5.2.1-Б-15,201026462,26.08.2021,25.08.2025,С-ДШТ/26-08-2021/89241449,true,
tahovskaya-7,tahovskaya-7-itp1,ИТП-1,19/11/2009,КТПТР-01-60,гвс,термопары,7044/7044а,,03/08/2025,до 15.09.2025,поверка 2021,3,,,,,,,,,,,,
tahovskaya-8,tahovskaya-8-itp1,ИТП-1,23/12/2010,КАРАТ-2001-01,отопление,теплорегистратор,13570709,,28/02/2028,до 15.09.2025,поверка 2024,1,1-320168170,"ФБУ ""УРАЛТЕСТ""",30485-05,Теплорегистраторы,КАРАТ,2001-01,13570709,29.02.2024,28.02.2028,С-СЕ/29-02-2024/320168170,true,
tahovskaya-8,tahovskaya-8-itp1,ИТП-1,23/12/2010,МФ 2.2.1-Б-50,отопление,Т-1,050004881,,24/07/2026,до 15.09.2025,поверка 2022,0,,,,,,,,,,,,
tahovskaya-8,tahovskaya-8-itp1,ИТП-1,23/12/2010,МФ 2.2.1-Б-50,отопление,Т-2,050004860,,24/07/2026,до 15.09.2025,поверка 2022,0,,,,,,,,,,,,
tahovskaya-8,tahovskaya-8-itp1,ИТП-1,23/12/2010,КТПТР-01-100,отопление,термопары,9738/9738А,,30/06/2026,до 15.09.2025,поверка 2022,2,,,,,,,,,,,,
tahovskaya-8,tahovskaya-8-itp1,ИТП-1,23/12/2010,МФ 2.2.1-Б-32,гвс,Т-3,032322812,,13/05/2029,до 15.09.2025,поверка 2025,1,1-432034972,"ООО ПП ""ТЕХНОЛОГИЯ""",31001-12,Преобразователи расхода электромагнитные,МастерФлоу,МФ-5.2.2-Б-32,032322812,14.05.2025,13.05.2029,С-БУТ/14-05-2025/432034972,true,
tahovskaya-8,tahovskaya-8-itp1,ИТП-1,23/12/2010,МФ 2.2.1-Б-25,гвс,Т-4,025004530,,12/05/2029,до 15.09.2025,поверка 2025,1,1-431955843,"ООО ПП ""ТЕХНОЛОГИЯ""",31001-12,Преобразователи расхода электромагнитные,МастерФлоу,МФ-5.2.1-Б-25,025004530,13.05.2025,12.05.2029,С-БУТ/13-05-2025/431955843,true,
tahovskaya-8,tahovskaya-8-itp1,ИТП-1,23/12/2010,КТПТР-01-60,гвс,термопары,15007/15007А,,30/05/2026,до 15.09.2025,поверка 2022,3,,,,,,,,,,,,
tahovskaya-10,tahovskaya-10-itp1,ИТП-1,15/12/2009,КАРАТ-2001-01,отопление,теплорегистратор,11020409,,16/07/2029,до 28.06.2026,поверка 2025,1,1-449184530,ООО «ТЕСТПРОМ»,30485-05,Теплорегистраторы,КАРАТ,КАРАТ-2001-01,11020409,17.07.2025,16.07.2029,С-ДШЮ/17-07-2025/449184530,true,
tahovskaya-10,tahovskaya-10-itp1,ИТП-1,15/12/2009,ПРЭМ-Д-40,отопление,Т-1,232390,,26/06/2027,до 28.06.2026,поверка 2023,20,,,,,,,,,,,,
tahovskaya-10,tahovskaya-10-itp1,ИТП-1,15/12/2009,ПРЭМ-Д-40,отопление,Т-2,232381,,16/07/2029,до 28.06.2026,поверка 2025,1,1-449184526,ООО «ТЕСТПРОМ»,17858-06,Преобразователи расхода электромагнитные,ПРЭМ,ПРЭМ 40,232381,17.07.2025,16.07.2029,С-ДШЮ/17-07-2025/449184526,true,
